카탈로그공급사,카탈로그품목,구분,원산지,매칭상태,신뢰도,적재여부,매칭원료,기존공급사,기존단가
해찬솔,레몬농축액RP,추출/농축액,이스라엘산,★공급사 미상 → 후보,높음,적재,레몬농축액,공급사 미상(source21),11000
해찬솔,레몬농축액RP,추출/농축액,이스라엘산,타공급사 보유,높음,적재,레몬농축액,새롬비앤에프,13000
해찬솔,레몬농축액RP,추출/농축액,이스라엘산,타공급사 보유,높음,적재,레몬농축액,하이베이스,12000
해찬솔,레몬농축액RP,추출/농축액,이스라엘산,동일공급사 기등록,높음,적재,레몬농축액,해찬솔,11000
해찬솔,레몬라임농축액,추출/농축액,이탈리아산,★공급사 미상 → 후보,높음,적재,라임농축액,공급사 미상(source21),13500
해찬솔,레몬라임농축액,추출/농축액,이탈리아산,★공급사 미상 → 후보,높음,적재,라임농축액,공급사 미상(source21),12000
해찬솔,레몬라임농축액,추출/농축액,이탈리아산,동일공급사 기등록,높음,적재,라임농축액,해찬솔,13500
해찬솔,레몬라임농축액,추출/농축액,이탈리아산,타공급사 보유,높음,적재,라임농축액,새롬비앤에프,12000
해찬솔,레몬착즙농축액(BRIX:65),추출/농축액,이탈리아산,신규(DB에 없음),,적재,,,
해찬솔,레몬추출액,추출/농축액,이스라엘산,신규(DB에 없음),,적재,,,
해찬솔,루이보스추출액,추출/농축액,남아프리카공화국,신규(DB에 없음),,적재,,,
해찬솔,마카농축액(BRIX:50),추출/농축액,페루산,신규(DB에 없음),,적재,,,
해찬솔,마테농축액(BRIX:65),추출/농축액,브라질산,신규(DB에 없음),,적재,,,
해찬솔,망고농축액C,추출/농축액,이스라엘산,신규(DB에 없음),,적재,,,
해찬솔,망고농축액H,추출/농축액,이스라엘산,신규(DB에 없음),,적재,,,
해찬솔,매실농축액,추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,매실농축액F,추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,매실청엑기스,추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,메론농축액,추출/농축액,이스라엘산,신규(DB에 없음),,적재,,,
해찬솔,모과농축과즙(BRIX:65),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,모로블러드오렌지농축액,추출/농축액,이탈리아산,★공급사 미상 → 후보,확실,적재,모로블러드오렌지농축액,공급사 미상(source21),9700
해찬솔,모로블러드오렌지농축액,추출/농축액,이탈리아산,동일공급사 기등록,확실,적재,모로블러드오렌지농축액,해찬솔,9700
해찬솔,모로블러드오렌지농축액,추출/농축액,이탈리아산,★공급사 미상 → 후보,보통,적재,오렌지농축액,공급사 미상(source21),11000
해찬솔,모로블러드오렌지농축액,추출/농축액,이탈리아산,타공급사 보유,보통,적재,오렌지농축액,하이베이스,11000
해찬솔,무농축액,추출/농축액,국산,★공급사 미상 → 후보,보통,적재,벌나무농축액(산겨릅나무),공급사 미상(source21),40000
해찬솔,무농축액,추출/농축액,국산,타공급사 보유,보통,적재,벌나무농축액,하이베이스,40000
해찬솔,무농축액(BRIX:58),추출/농축액,국산,★공급사 미상 → 후보,보통,적재,벌나무농축액(산겨릅나무),공급사 미상(source21),40000
해찬솔,무농축액(BRIX:58),추출/농축액,국산,타공급사 보유,보통,적재,벌나무농축액,하이베이스,40000
해찬솔,민들레농축액(BRIX:65),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,바나나농축액,추출/농축액,이스라엘산,신규(DB에 없음),,적재,,,
해찬솔,바닐라시럽,추출/농축액,미국산,신규(DB에 없음),,적재,,,
해찬솔,발효식물혼합농축액(붓기),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,발효우슬농축액(BRIX:45),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,발효우슬농축액H(BRIX:45),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,배과즙농축액(BRIX:70),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,배농축액(BRIX:70),추출/농축액,국산,★공급사 미상 → 후보,확실,적재,배농축액,공급사 미상(source21),8500
해찬솔,배농축액(BRIX:70),추출/농축액,국산,★공급사 미상 → 후보,확실,적재,배농축액,공급사 미상(source21),5200
해찬솔,배농축액(BRIX:70),추출/농축액,국산,동일공급사 기등록,확실,적재,배농축액,해찬솔,8500
해찬솔,배농축액(BRIX:70),추출/농축액,국산,동일공급사 기등록,확실,적재,배농축액,해찬솔,5200
해찬솔,배농축액(BRIX:70),추출/농축액,국산,타공급사 보유,확실,적재,배농축액(66Brix이상),하이베이스,4400
해찬솔,배농축액(BRIX:70),추출/농축액,국산,타공급사 보유,확실,적재,배농축액,새롬비앤에프,15000
해찬솔,배농축액H,추출/농축액,터키산,★공급사 미상 → 후보,높음,적재,배농축액,공급사 미상(source21),8500
해찬솔,배농축액H,추출/농축액,터키산,★공급사 미상 → 후보,높음,적재,배농축액,공급사 미상(source21),5200
해찬솔,배농축액H,추출/농축액,터키산,동일공급사 기등록,높음,적재,배농축액,해찬솔,8500
해찬솔,배농축액H,추출/농축액,터키산,동일공급사 기등록,높음,적재,배농축액,해찬솔,5200
해찬솔,배농축액H,추출/농축액,터키산,타공급사 보유,높음,적재,배농축액(66Brix이상),하이베이스,4400
해찬솔,배농축액H,추출/농축액,터키산,타공급사 보유,높음,적재,배농축액,새롬비앤에프,15000
해찬솔,백(청)포도농축액,추출/농축액,칠레산,신규(DB에 없음),,적재,,,
해찬솔,백년초농축액HCS(BRIX:15),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,백복령농축액(BRIX:5),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,보리농축액(BRIX:60),추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,복분자농축액(BRIX:20),추출/농축액,국산,★공급사 미상 → 후보,확실,적재,복분자농축액,공급사 미상(source21),25000
해찬솔,복분자농축액(BRIX:20),추출/농축액,국산,★공급사 미상 → 후보,확실,적재,복분자농축액(20브릭스),공급사 미상(source21),65000
해찬솔,복분자농축액(BRIX:20),추출/농축액,국산,동일공급사 기등록,확실,적재,복분자 농축액,해찬솔,25000
해찬솔,복분자농축액(BRIX:20),추출/농축액,국산,동일공급사 기등록,확실,적재,복분자 농축액(20BRIX),해찬솔,65000
해찬솔,복분자농축액(BRIX:20),추출/농축액,국산,동일공급사 기등록,확실,적재,복분자 농축액(65BRIX),해찬솔,40000
해찬솔,복분자농축액H(BRIX:65),추출/농축액,국산,★공급사 미상 → 후보,높음,적재,복분자농축액,공급사 미상(source21),25000
해찬솔,복분자농축액H(BRIX:65),추출/농축액,국산,★공급사 미상 → 후보,높음,적재,복분자농축액(20브릭스),공급사 미상(source21),65000
해찬솔,복분자농축액H(BRIX:65),추출/농축액,국산,동일공급사 기등록,높음,적재,복분자 농축액,해찬솔,25000
해찬솔,복분자농축액H(BRIX:65),추출/농축액,국산,동일공급사 기등록,높음,적재,복분자 농축액(20BRIX),해찬솔,65000
해찬솔,복분자농축액H(BRIX:65),추출/농축액,국산,동일공급사 기등록,높음,적재,복분자 농축액(65BRIX),해찬솔,40000
해찬솔,복분자시럽,추출/농축액,국산,신규(DB에 없음),,적재,,,
해찬솔,복숭아농축액,추출/농축액,이스라엘산,★공급사 미상 → 후보,확실,적재,복숭아농축액,공급사 미상(source21),9500
해찬솔,복숭아농축액,추출/농축액,이스라엘산,동일공급사 기등록,확실,적재,복숭아농축액,해찬솔,9500
해찬솔,복숭아농축액,추출/농축액,미국산,★공급사 미상 → 후보,확실,적재,복숭아농축액,공급사 미상(source21),9500
해찬솔,복숭아농축액,추출/농축액,미국산,동일공급사 기등록,확실,적재,복숭아농축액,해찬솔,9500
해찬솔,복숭아농축액H,추출/농축액,국산,★공급사 미상 → 후보,높음,적재,복숭아농축액,공급사 미상(source21),9500
해찬솔,복숭아농축액H,추출/농축액,국산,동일공급사 기등록,높음,적재,복숭아농축액,해찬솔,9500
해찬솔,브로콜리농축액(BRIX:40),추출/농축액,스페인,★공급사 미상 → 후보,확실,적재,브로콜리농축액,공급사 미상(source21),13000
해찬솔,브로콜리농축액(BRIX:40),추출/농축액,스페인,동일공급사 기등록,확실,적재,브로콜리 농축액,해찬솔,13000
해찬솔,브로콜리농축액(BRIX:40),추출/농축액,스페인,타공급사 보유,확실,적재,브로콜리 농축액,하이베이스,40000
해찬솔,블루베리농축액,추출/농축액,미국산,★공급사 미상 → 후보,확실,적재,블루베리농축액,공급사 미상(source21),13000
해찬솔,블루베리농축액,추출/농축액,미국산,동일공급사 기등록,확실,적재,블루베리농축액,해찬솔,12000
해찬솔,블루베리농축액,추출/농축액,미국산,동일공급사 기등록,확실,적재,블루베리농축액,해찬솔,13000
해찬솔,블루베리농축액,추출/농축액,미국산,타공급사 보유,확실,적재,블루베리농축액,하이베이스,22000
해찬솔,블루베리농축액,추출/농축액,미국산,동일공급사 기등록,확실,적재,블루베리농축액,해찬솔,12500
해찬솔,블루베리주스농축액,추출/농축액,미국산,★공급사 미상 → 후보,높음,적재,블루베리주스농축액25,공급사 미상(source21),12000
해찬솔,블루베리주스농축액,추출/농축액,미국산,동일공급사 기등록,높음,적재,블루베리주스농축액 25,해찬솔,12000
